Week,  thermoscan,  is flu contagious,  strep,  walking pneumonia,  influenza symptoms,  sinus infections,  upper respiratory,  strep throat,  symptoms of bronchitis,  how long does flu last,  flu fever,  expectorant,  how long contagious,  how to get rid of the flu,  treat flu,  sinus,  reduce fever,  how to treat flu,  contagious flu,  flu or cold,  oscillococcinum,  flu symptoms,  cold and flu,  fever flu,  flu and fever,  get rid of the flu,  medicine for flu,  treatment for flu,  reduce a fever,  how long is flu contagious,  high fever,  acute bronchitis,  flu remedies,  dangerous fever,  flu incubation period,  flu treatment,  tessalon,  body temperature,  fever cough,  flu test,  robitussin,  break a fever,  the flu virus,  normal body temperature,  symptoms of pneumonia,  tussin,  how long does the flu last,  chest cold,  remedies for flu,  flu contagious,  symptoms of influenza,  i have the flu,  cough fever,  how long is the flu,  a influenza,  flu cough,  signs of flu,  do i have the flu,  tussionex,  signs of the flu,  flu incubation,  flu in children,  taking temperature,  pneumonia,  flu headache,  fever reducer,  bronchitis,  symptoms of flu,  flu and cold,  flu care,  ear thermometer,  the flu,  flu how long,  braun thermoscan,  cold vs flu,  flu children,  human temperature,  cold or flu,  influenza a,  flu vs cold,  cure flu,  normal body,  flu medicine,  how long flu,  symptoms of the flu,  low body
2013-02-02,  47,  37,  82,  98,  42,  35,  77,  84,  64,  54,  46,  61,  46,  53,  48,  82,  58,  59,  35,  44,  54,  10,  59,  46,  44,  51,  48,  22,  50,  39,  77,  62,  54,  58,  9,  18,  51,  81,  60,  12,  56,  68,  27,  65,  72,  62,  60,  54,  58,  35,  42,  46,  60,  40,  28,  49,  21,  34,  49,  33,  8,  23,  68,  85,  56,  62,  65,  8,  59,  21,  100,  15,  48,  34,  49,  19,  82,  44,  28,  49,  10,  81,  40,  48,  23,  77
2013-02-09,  52,  30,  84,  75,  26,  36,  75,  85,  57,  49,  38,  58,  38,  44,  31,  83,  49,  38,  25,  35,  45,  7,  49,  38,  36,  31,  44,  17,  27,  25,  77,  64,  45,  49,  7,  13,  54,  77,  56,  9,  50,  54,  19,  50,  68,  63,  56,  51,  40,  25,  29,  38,  56,  31,  23,  39,  15,  35,  36,  23,  4,  14,  61,  75,  50,  53,  64,  6,  49,  12,  62,  12,  35,  50,  39,  11,  76,  35,  23,  39,  8,  76,  32,  35,  19,  76
2013-02-16,  38,  19,  85,  73,  24,  35,  70,  83,  49,  45,  30,  57,  32,  32,  24,  81,  44,  27,  19,  29,  34,  6,  40,  30,  29,  43,  36,  12,  48,  21,  69,  59,  31,  43,  4,  12,  51,  71,  57,  8,  50,  48,  14,  50,  62,  65,  49,  50,  47,  19,  18,  30,  57,  20,  20,  32,  12,  34,  42,  19,  4,  11,  47,  71,  28,  42,  61,  5,  40,  12,  61,  10,  27,  30,  26,  8,  74,  29,  20,  26,  6,  71,  30,  27,  16,  71
2013-02-23,  35,  18,  86,  66,  20,  37,  72,  86,  51,  41,  28,  55,  31,  24,  27,  82,  48,  36,  18,  37,  39,  5,  40,  28,  40,  21,  37,  12,  35,  18,  68,  68,  31,  49,  4,  11,  50,  68,  60,  7,  50,  52,  13,  43,  51,  52,  42,  48,  41,  18,  23,  33,  60,  16,  14,  27,  9,  25,  37,  15,  4,  10,  55,  68,  39,  42,  59,  5,  40,  9,  55,  9,  27,  31,  22,  7,  72,  37,  14,  22,  6,  63,  25,  27,  16,  74
2013-03-02,  47,  17,  83,  68,  19,  32,  69,  79,  52,  39,  25,  58,  33,  35,  18,  82,  41,  30,  15,  32,  38,  4,  30,  25,  22,  27,  35,  13,  37,  16,  62,  51,  29,  53,  5,  9,  50,  68,  51,  6,  42,  40,  13,  49,  53,  41,  45,  47,  26,  15,  22,  29,  51,  17,  13,  30,  9,  27,  40,  16,  3,  8,  51,  67,  30,  51,  55,  4,  30,  5,  62,  8,  25,  36,  23,  6,  77,  32,  13,  23,  5,  70,  22,  25,  13,  75
2013-03-09,  43,  15,  81,  63,  15,  33,  70,  83,  53,  40,  23,  44,  30,  28,  31,  81,  50,  33,  16,  23,  33,  4,  31,  23,  30,  29,  30,  10,  43,  14,  71,  52,  27,  45,  3,  9,  59,  65,  49,  5,  44,  44,  11,  40,  45,  49,  42,  49,  31,  16,  12,  30,  49,  17,  12,  25,  7,  22,  38,  9,  3,  7,  42,  65,  27,  38,  59,  4,  31,  10,  58,  7,  22,  34,  15,  5,  71,  23,  12,  15,  5,  71,  19,  22,  12,  72
2013-03-16,  26,  15,  82,  68,  15,  31,  67,  81,  49,  36,  22,  47,  33,  36,  23,  80,  34,  24,  14,  23,  28,  3,  26,  22,  22,  27,  32,  13,  37,  13,  61,  56,  23,  48,  4,  10,  53,  68,  46,  5,  42,  57,  10,  40,  48,  53,  40,  43,  27,  14,  21,  23,  46,  16,  12,  22,  8,  29,  36,  12,  3,  6,  46,  63,  23,  42,  58,  4,  26,  9,  41,  7,  22,  17,  12,  5,  52,  23,  12,  12,  5,  64,  22,  22,  11,  78
2013-03-23,  30,  13,  81,  61,  12,  31,  62,  78,  51,  32,  19,  43,  32,  24,  20,  75,  47,  20,  11,  16,  25,  3,  30,  19,  18,  24,  32,  9,  45,  14,  65,  53,  18,  32,  3,  9,  50,  65,  47,  5,  42,  33,  10,  40,  42,  47,  38,  44,  23,  11,  13,  19,  47,  17,  10,  18,  5,  11,  33,  7,  3,  6,  41,  62,  22,  39,  55,  3,  30,  6,  40,  6,  20,  18,  12,  6,  62,  16,  10,  12,  4,  67,  15,  20,  9,  75
2013-03-30,  25,  13,  82,  52,  16,  25,  67,  78,  42,  27,  17,  45,  31,  23,  18,  76,  30,  15,  12,  16,  28,  3,  27,  17,  18,  13,  26,  9,  40,  9,  61,  58,  19,  30,  3,  9,  58,  57,  51,  4,  36,  42,  9,  36,  39,  61,  32,  44,  20,  12,  21,  19,  51,  14,  8,  19,  6,  18,  43,  11,  2,  6,  26,  56,  23,  39,  51,  3,  27,  7,  44,  6,  18,  28,  12,  5,  64,  16,  8,  12,  4,  60,  16,  18,  10,  72
2013-04-06,  23,  10,  77,  52,  11,  32,  65,  75,  40,  28,  14,  39,  27,  25,  15,  73,  41,  17,  9,  18,  25,  3,  23,  14,  19,  25,  23,  8,  40,  9,  68,  47,  22,  35,  3,  7,  54,  54,  38,  5,  36,  38,  9,  35,  44,  56,  29,  35,  25,  9,  11,  19,  38,  14,  7,  19,  5,  13,  31,  10,  2,  5,  35,  57,  24,  25,  48,  3,  23,  6,  44,  5,  17,  20,  10,  5,  52,  18,  7,  10,  5,  61,  13,  17,  8,  68
2013-04-13,  29,  7,  77,  51,  9,  25,  58,  76,  42,  23,  14,  37,  22,  21,  16,  69,  31,  16,  7,  16,  17,  2,  21,  14,  21,  19,  17,  11,  22,  9,  58,  54,  17,  36,  2,  7,  43,  62,  38,  4,  35,  31,  10,  37,  37,  46,  24,  32,  21,  7,  14,  15,  38,  12,  8,  18,  4,  11,  31,  5,  2,  4,  31,  57,  20,  31,  47,  3,  21,  5,  43,  5,  14,  30,  12,  4,  60,  16,  8,  12,  3,  65,  12,  14,  8,  76
2013-04-20,  22,  9,  69,  42,  9,  24,  54,  68,  38,  16,  12,  39,  22,  20,  13,  64,  29,  14,  7,  14,  17,  2,  17,  12,  14,  15,  16,  9,  41,  6,  50,  48,  12,  32,  1,  6,  48,  55,  34,  3,  32,  26,  7,  34,  32,  42,  21,  26,  17,  7,  13,  11,  34,  10,  7,  11,  4,  11,  24,  5,  1,  4,  31,  50,  17,  28,  43,  3,  17,  4,  48,  4,  11,  20,  6,  3,  57,  14,  7,  6,  3,  57,  12,  11,  7,  67
2013-04-27,  24,  6,  74,  48,  9,  27,  54,  70,  36,  14,  11,  35,  20,  20,  15,  69,  34,  16,  6,  15,  19,  2,  20,  11,  11,  17,  13,  5,  40,  5,  55,  35,  13,  43,  0,  5,  36,  60,  33,  4,  34,  44,  8,  40,  35,  41,  15,  33,  12,  6,  16,  12,  33,  7,  7,  15,  3,  10,  31,  6,  1,  4,  40,  52,  14,  37,  42,  2,  20,  4,  34,  4,  9,  18,  8,  3,  63,  15,  7,  8,  2,  64,  10,  9,  6,  75
2013-05-04,  23,  5,  72,  42,  6,  23,  52,  72,  33,  11,  9,  40,  20,  15,  7,  63,  30,  9,  5,  11,  12,  2,  16,  9,  12,  13,  12,  5,  29,  0,  56,  47,  13,  35,  0,  4,  46,  59,  35,  2,  32,  24,  7,  38,  35,  35,  9,  34,  13,  5,  9,  10,  35,  5,  6,  10,  3,  0,  27,  5,  1,  2,  32,  48,  13,  38,  41,  2,  16,  3,  48,  3,  8,  21,  9,  2,  60,  11,  6,  9,  3,  60,  8,  8,  4,  70
2013-05-11,  22,  5,  73,  39,  6,  25,  53,  71,  44,  9,  11,  33,  18,  15,  8,  63,  34,  10,  5,  10,  12,  1,  16,  11,  12,  12,  11,  5,  40,  0,  56,  38,  11,  23,  0,  3,  38,  56,  35,  2,  31,  28,  6,  36,  36,  37,  8,  32,  16,  5,  9,  8,  35,  4,  6,  11,  2,  0,  26,  5,  0,  3,  40,  49,  12,  28,  41,  1,  16,  3,  32,  3,  7,  20,  7,  1,  45,  10,  6,  7,  3,  60,  6,  7,  4,  65
2013-05-18,  20,  2,  68,  38,  5,  22,  50,  69,  33,  6,  9,  32,  19,  16,  9,  63,  28,  12,  3,  13,  10,  1,  16,  9,  10,  10,  11,  0,  32,  0,  53,  41,  11,  41,  0,  3,  38,  50,  31,  2,  34,  29,  5,  39,  35,  30,  7,  34,  8,  3,  9,  9,  31,  4,  4,  6,  3,  0,  27,  5,  0,  2,  38,  46,  15,  26,  39,  1,  16,  3,  29,  2,  5,  20,  6,  1,  50,  13,  4,  6,  2,  57,  8,  5,  2,  62
2013-05-25,  24,  4,  68,  39,  6,  25,  44,  65,  30,  7,  8,  27,  19,  15,  8,  61,  25,  10,  2,  8,  8,  1,  13,  8,  8,  10,  11,  0,  23,  0,  53,  38,  13,  31,  0,  3,  37,  53,  31,  2,  27,  20,  3,  32,  31,  25,  4,  32,  9,  2,  10,  5,  31,  0,  3,  7,  3,  0,  26,  0,  0,  2,  35,  44,  11,  33,  35,  1,  13,  4,  32,  2,  4,  20,  5,  2,  50,  8,  3,  5,  2,  56,  8,  4,  2,  60
2013-06-01,  20,  3,  69,  39,  5,  24,  49,  68,  32,  3,  7,  29,  19,  15,  8,  58,  32,  10,  4,  9,  8,  1,  13,  7,  12,  10,  11,  0,  27,  0,  62,  38,  12,  51,  0,  2,  34,  61,  23,  2,  27,  29,  4,  36,  36,  37,  3,  28,  10,  4,  0,  8,  23,  0,  4,  5,  2,  0,  17,  0,  0,  2,  40,  43,  11,  35,  37,  1,  13,  3,  37,  2,  4,  18,  5,  2,  43,  9,  4,  5,  3,  52,  6,  4,  2,  61
2013-06-08,  24,  3,  67,  34,  3,  23,  45,  62,  28,  6,  7,  24,  20,  15,  6,  55,  30,  0,  3,  5,  8,  1,  12,  7,  10,  10,  11,  0,  21,  0,  47,  34,  9,  29,  0,  2,  38,  50,  25,  1,  27,  26,  4,  34,  31,  40,  4,  25,  10,  3,  0,  8,  25,  0,  3,  5,  1,  0,  23,  0,  0,  0,  30,  42,  10,  27,  33,  1,  12,  3,  29,  2,  3,  18,  5,  1,  43,  5,  3,  5,  3,  51,  8,  3,  1,  62
2013-06-15,  18,  2,  63,  36,  0,  18,  44,  58,  25,  5,  6,  23,  17,  15,  6,  53,  28,  0,  3,  8,  8,  1,  11,  6,  10,  11,  11,  0,  36,  0,  55,  32,  8,  19,  0,  2,  34,  42,  22,  1,  28,  23,  3,  23,  31,  28,  4,  23,  9,  3,  0,  6,  22,  0,  4,  5,  2,  0,  17,  0,  0,  0,  31,  40,  11,  24,  31,  1,  11,  3,  34,  2,  3,  15,  5,  2,  37,  8,  4,  5,  2,  44,  5,  3,  2,  61
2013-06-22,  28,  3,  62,  37,  0,  18,  38,  56,  19,  4,  6,  29,  19,  15,  7,  51,  30,  0,  2,  7,  11,  1,  11,  6,  6,  11,  11,  0,  22,  0,  57,  38,  10,  34,  0,  2,  35,  41,  22,  1,  25,  28,  3,  28,  30,  36,  4,  28,  9,  2,  0,  8,  22,  0,  3,  5,  2,  0,  17,  0,  0,  0,  29,  39,  10,  39,  29,  1,  11,  3,  35,  1,  3,  16,  5,  1,  42,  7,  3,  5,  2,  49,  6,  3,  1,  58
2013-06-29,  23,  3,  60,  32,  0,  17,  39,  57,  22,  4,  5,  28,  17,  0,  5,  50,  19,  0,  2,  7,  8,  1,  10,  5,  9,  11,  0,  0,  31,  0,  53,  30,  6,  25,  0,  2,  28,  45,  22,  1,  22,  19,  3,  30,  22,  22,  4,  24,  9,  2,  0,  5,  22,  0,  3,  5,  2,  0,  21,  0,  0,  0,  27,  38,  8,  26,  28,  1,  10,  3,  30,  1,  4,  18,  6,  0,  35,  7,  3,  6,  2,  45,  6,  4,  1,  57
2013-07-06,  19,  3,  56,  30,  0,  16,  36,  51,  20,  6,  7,  23,  18,  0,  5,  46,  27,  0,  2,  6,  7,  1,  11,  7,  12,  0,  0,  0,  32,  0,  50,  35,  4,  26,  0,  2,  26,  41,  16,  1,  23,  24,  3,  25,  21,  27,  5,  26,  10,  2,  0,  5,  16,  0,  2,  4,  1,  0,  14,  0,  0,  0,  40,  34,  10,  29,  26,  1,  11,  3,  33,  1,  3,  19,  6,  0,  36,  6,  2,  6,  2,  47,  4,  3,  1,  59
2013-07-13,  26,  3,  59,  35,  0,  20,  41,  56,  29,  6,  5,  21,  16,  0,  5,  50,  28,  0,  2,  6,  7,  1,  10,  5,  8,  0,  0,  0,  21,  0,  51,  32,  7,  27,  0,  2,  25,  46,  23,  1,  27,  15,  2,  28,  20,  23,  3,  23,  10,  2,  0,  5,  23,  0,  3,  4,  1,  0,  11,  0,  0,  0,  33,  38,  8,  21,  26,  1,  10,  3,  29,  1,  4,  18,  7,  0,  45,  6,  3,  7,  2,  47,  5,  4,  1,  62
2013-07-20,  27,  3,  53,  31,  3,  18,  38,  50,  19,  4,  5,  20,  17,  0,  5,  49,  38,  0,  2,  6,  7,  1,  9,  5,  8,  0,  0,  0,  23,  0,  49,  31,  6,  39,  0,  2,  29,  48,  17,  2,  32,  20,  2,  27,  24,  16,  3,  20,  10,  2,  0,  6,  17,  0,  3,  4,  1,  0,  16,  0,  0,  0,  45,  36,  9,  27,  24,  1,  9,  3,  48,  1,  3,  29,  0,  0,  34,  6,  3,  0,  1,  45,  4,  3,  1,  56
2013-07-27,  25,  3,  54,  30,  3,  14,  39,  49,  21,  4,  5,  23,  18,  0,  5,  49,  28,  0,  2,  6,  7,  1,  9,  5,  8,  0,  0,  0,  24,  0,  45,  29,  7,  20,  0,  2,  21,  45,  18,  2,  47,  19,  3,  34,  24,  24,  4,  19,  10,  2,  0,  6,  18,  0,  2,  5,  2,  0,  12,  0,  0,  0,  30,  35,  10,  31,  23,  1,  9,  3,  25,  1,  3,  19,  0,  0,  42,  6,  2,  0,  1,  47,  4,  3,  1,  56
2013-08-03,  23,  3,  51,  31,  3,  15,  40,  47,  18,  4,  6,  23,  16,  0,  6,  47,  25,  0,  3,  5,  7,  1,  12,  6,  8,  0,  12,  0,  25,  0,  54,  30,  12,  20,  0,  2,  25,  45,  22,  2,  35,  24,  5,  25,  23,  38,  4,  23,  10,  3,  0,  5,  22,  0,  1,  5,  2,  0,  13,  0,  0,  0,  30,  34,  9,  23,  22,  1,  12,  3,  31,  1,  3,  19,  0,  1,  37,  5,  1,  0,  1,  43,  7,  3,  1,  64
2013-08-10,  20,  3,  53,  34,  3,  18,  42,  51,  13,  4,  6,  22,  16,  0,  6,  51,  28,  0,  2,  7,  11,  1,  14,  6,  8,  0,  10,  0,  33,  0,  54,  36,  5,  31,  0,  2,  31,  45,  17,  2,  27,  21,  2,  35,  21,  29,  3,  32,  10,  2,  0,  5,  17,  0,  2,  4,  2,  0,  21,  0,  0,  0,  29,  37,  9,  23,  24,  1,  14,  3,  33,  1,  3,  19,  0,  1,  31,  7,  2,  0,  2,  50,  8,  3,  1,  53
2013-08-17,  22,  2,  54,  31,  3,  19,  40,  50,  18,  3,  6,  27,  17,  0,  6,  51,  22,  0,  2,  6,  9,  1,  12,  6,  8,  0,  11,  0,  23,  0,  43,  23,  9,  37,  0,  2,  32,  45,  16,  1,  26,  29,  2,  31,  21,  37,  3,  23,  10,  2,  0,  6,  16,  0,  2,  5,  2,  0,  13,  0,  0,  0,  29,  37,  8,  24,  24,  1,  12,  4,  23,  2,  3,  19,  0,  1,  34,  6,  2,  0,  2,  46,  7,  3,  1,  57
2013-08-24,  19,  2,  56,  27,  3,  17,  41,  52,  18,  4,  6,  19,  16,  0,  7,  53,  30,  0,  2,  6,  10,  1,  14,  6,  8,  0,  12,  0,  30,  0,  51,  27,  6,  23,  0,  2,  29,  45,  20,  2,  26,  26,  3,  32,  22,  28,  3,  29,  10,  2,  0,  6,  20,  0,  3,  5,  2,  0,  15,  0,  0,  0,  35,  36,  11,  29,  25,  1,  14,  4,  43,  2,  4,  24,  7,  1,  32,  6,  3,  7,  2,  49,  7,  4,  1,  50
2013-08-31,  16,  3,  59,  37,  4,  18,  40,  57,  21,  5,  7,  28,  18,  0,  7,  55,  30,  0,  2,  7,  12,  1,  16,  7,  9,  0,  13,  0,  35,  0,  50,  33,  7,  16,  0,  3,  23,  60,  18,  2,  33,  27,  4,  36,  24,  29,  3,  23,  9,  2,  8,  8,  18,  0,  3,  5,  2,  0,  17,  0,  0,  0,  33,  39,  10,  31,  27,  1,  16,  5,  28,  2,  5,  14,  6,  1,  50,  7,  3,  6,  2,  62,  8,  5,  2,  56
2013-09-07,  23,  3,  61,  37,  4,  18,  47,  58,  25,  6,  8,  28,  17,  0,  7,  57,  32,  0,  2,  7,  9,  1,  19,  8,  9,  10,  13,  6,  34,  0,  46,  37,  9,  30,  0,  3,  28,  65,  25,  2,  30,  29,  4,  48,  28,  38,  5,  30,  11,  2,  9,  7,  25,  4,  4,  5,  2,  0,  16,  0,  0,  0,  58,  41,  15,  32,  32,  1,  19,  6,  37,  2,  6,  23,  12,  2,  56,  7,  4,  12,  2,  60,  11,  6,  2,  54
2013-09-14,  25,  4,  63,  41,  5,  25,  46,  59,  27,  9,  8,  29,  20,  14,  6,  64,  26,  0,  3,  11,  11,  1,  19,  8,  12,  11,  16,  4,  18,  0,  52,  37,  14,  30,  0,  3,  33,  66,  26,  3,  28,  28,  6,  40,  28,  38,  6,  36,  14,  3,  9,  10,  26,  6,  4,  7,  3,  0,  23,  0,  0,  2,  44,  45,  18,  27,  33,  1,  19,  7,  32,  3,  7,  17,  9,  3,  70,  11,  4,  9,  2,  66,  11,  7,  2,  61
2013-09-21,  20,  4,  63,  45,  7,  26,  47,  60,  37,  8,  12,  39,  20,  14,  12,  65,  31,  12,  3,  18,  19,  2,  26,  12,  11,  12,  19,  7,  27,  0,  56,  36,  11,  25,  0,  4,  35,  68,  28,  4,  32,  24,  4,  43,  34,  35,  8,  35,  12,  3,  8,  16,  28,  6,  5,  9,  3,  12,  18,  4,  0,  4,  30,  48,  20,  23,  38,  2,  26,  11,  38,  4,  8,  19,  14,  4,  60,  18,  5,  14,  2,  66,  15,  8,  3,  63
2013-09-28,  27,  5,  67,  45,  6,  25,  53,  63,  39,  11,  15,  39,  21,  15,  8,  68,  26,  9,  5,  14,  19,  2,  26,  15,  15,  13,  15,  7,  23,  0,  54,  37,  12,  38,  0,  5,  30,  66,  28,  3,  35,  26,  7,  46,  35,  41,  10,  43,  14,  5,  8,  20,  28,  6,  6,  13,  4,  12,  23,  6,  1,  4,  38,  52,  17,  28,  42,  2,  26,  13,  44,  5,  10,  19,  13,  5,  64,  14,  6,  13,  3,  64,  17,  10,  4,  63
2013-10-05,  32,  5,  64,  54,  6,  25,  51,  62,  38,  11,  15,  43,  20,  16,  13,  64,  35,  13,  5,  15,  16,  2,  29,  15,  13,  14,  13,  10,  29,  4,  57,  48,  13,  43,  0,  5,  35,  60,  28,  5,  43,  24,  10,  42,  39,  43,  8,  43,  18,  5,  8,  13,  28,  7,  6,  17,  6,  13,  21,  8,  1,  6,  43,  54,  24,  29,  42,  2,  29,  19,  37,  6,  11,  31,  18,  7,  64,  15,  6,  18,  3,  58,  15,  11,  4,  62
2013-10-12,  26,  6,  65,  48,  7,  20,  53,  60,  40,  14,  18,  36,  20,  17,  16,  63,  25,  15,  6,  20,  21,  2,  30,  18,  18,  14,  20,  6,  19,  4,  48,  40,  18,  28,  1,  5,  35,  62,  30,  4,  35,  33,  9,  39,  33,  45,  11,  37,  24,  6,  14,  19,  30,  8,  6,  15,  6,  20,  25,  6,  1,  5,  42,  54,  26,  37,  41,  2,  30,  18,  38,  6,  12,  19,  17,  7,  58,  20,  6,  17,  2,  66,  21,  12,  3,  67
2013-10-19,  25,  7,  64,  55,  8,  23,  55,  63,  41,  11,  20,  35,  20,  18,  11,  62,  42,  14,  7,  16,  23,  3,  24,  20,  18,  12,  20,  9,  29,  4,  54,  41,  15,  37,  2,  5,  38,  65,  34,  4,  40,  27,  10,  42,  31,  46,  9,  38,  19,  7,  9,  20,  34,  5,  6,  13,  5,  19,  29,  8,  1,  4,  37,  56,  23,  38,  42,  2,  24,  15,  41,  6,  12,  23,  15,  6,  66,  16,  6,  15,  2,  61,  22,  12,  3,  61
2013-10-26,  31,  8,  69,  49,  8,  23,  65,  66,  43,  13,  19,  43,  23,  19,  18,  64,  30,  16,  6,  17,  21,  3,  37,  19,  28,  17,  16,  7,  30,  5,  57,  48,  21,  37,  1,  5,  43,  66,  29,  5,  39,  24,  8,  40,  36,  42,  9,  38,  21,  6,  14,  20,  29,  7,  7,  19,  6,  19,  26,  10,  1,  7,  33,  59,  32,  23,  45,  2,  37,  15,  34,  6,  13,  23,  17,  8,  68,  17,  7,  17,  3,  65,  17,  13,  5,  64
2013-11-02,  35,  6,  69,  59,  9,  23,  63,  66,  46,  12,  17,  43,  24,  16,  13,  63,  41,  15,  5,  15,  24,  3,  29,  17,  21,  15,  18,  6,  36,  5,  56,  30,  20,  20,  2,  4,  48,  60,  31,  4,  39,  23,  10,  34,  47,  45,  11,  43,  18,  5,  15,  19,  31,  8,  8,  15,  5,  13,  27,  8,  1,  5,  42,  62,  22,  37,  44,  3,  29,  12,  42,  6,  12,  29,  18,  7,  59,  15,  8,  18,  3,  63,  16,  12,  5,  64
2013-11-09,  20,  7,  76,  64,  8,  22,  64,  75,  48,  11,  15,  39,  23,  25,  12,  67,  30,  15,  8,  18,  20,  3,  33,  15,  18,  24,  24,  5,  37,  5,  57,  45,  23,  36,  3,  5,  43,  65,  30,  5,  41,  35,  11,  37,  40,  47,  10,  42,  16,  8,  9,  17,  30,  7,  8,  13,  5,  19,  26,  8,  2,  8,  49,  60,  27,  37,  48,  3,  33,  10,  37,  6,  13,  18,  14,  7,  58,  18,  8,  14,  4,  63,  19,  13,  5,  64
2013-11-16,  45,  8,  75,  64,  9,  23,  65,  74,  54,  14,  17,  47,  25,  21,  16,  69,  37,  24,  9,  17,  27,  3,  32,  17,  15,  16,  24,  8,  28,  6,  49,  50,  21,  25,  2,  7,  44,  61,  33,  5,  46,  30,  11,  30,  50,  53,  15,  53,  17,  9,  14,  17,  33,  9,  7,  18,  7,  14,  26,  11,  1,  7,  43,  66,  25,  41,  51,  2,  32,  11,  37,  6,  14,  35,  18,  7,  53,  17,  7,  18,  3,  66,  22,  14,  5,  70
2013-11-23,  31,  7,  75,  69,  11,  25,  62,  74,  52,  16,  18,  42,  25,  17,  14,  66,  38,  19,  9,  22,  29,  3,  33,  18,  20,  14,  31,  10,  32,  7,  61,  52,  23,  40,  2,  7,  56,  61,  46,  4,  43,  34,  8,  34,  52,  57,  14,  49,  22,  9,  14,  19,  46,  7,  8,  14,  6,  12,  30,  7,  1,  8,  37,  68,  25,  43,  51,  2,  33,  9,  48,  6,  13,  21,  16,  7,  65,  22,  8,  16,  4,  68,  19,  13,  5,  71
2013-11-30,  23,  11,  70,  60,  7,  18,  54,  69,  39,  14,  16,  46,  30,  29,  13,  60,  38,  18,  9,  19,  31,  3,  31,  16,  17,  26,  32,  11,  24,  10,  49,  35,  28,  42,  3,  6,  39,  50,  35,  5,  42,  29,  12,  32,  44,  51,  13,  52,  26,  9,  10,  15,  35,  13,  7,  18,  5,  14,  23,  7,  2,  6,  55,  57,  19,  35,  43,  2,  31,  8,  30,  6,  14,  26,  13,  6,  54,  19,  7,  13,  4,  51,  25,  14,  5,  60
2013-12-07,  33,  12,  75,  67,  10,  21,  66,  73,  44,  20,  22,  66,  26,  21,  17,  69,  40,  25,  12,  19,  24,  4,  42,  22,  23,  24,  36,  10,  23,  10,  54,  49,  27,  46,  4,  6,  47,  59,  41,  6,  47,  37,  10,  33,  53,  44,  23,  51,  25,  12,  15,  18,  41,  14,  9,  21,  9,  16,  27,  13,  3,  6,  56,  67,  29,  45,  52,  3,  42,  12,  47,  6,  18,  32,  20,  5,  71,  19,  9,  20,  5,  56,  25,  18,  6,  68
2013-12-14,  37,  14,  75,  65,  13,  24,  71,  72,  47,  21,  19,  59,  29,  26,  24,  65,  42,  34,  13,  28,  43,  3,  40,  19,  19,  20,  36,  13,  31,  12,  58,  55,  30,  37,  3,  7,  45,  57,  45,  4,  47,  42,  12,  38,  55,  56,  20,  56,  23,  13,  14,  25,  45,  14,  12,  23,  9,  20,  19,  14,  3,  8,  39,  69,  34,  47,  53,  3,  40,  9,  56,  6,  18,  27,  23,  8,  68,  28,  12,  23,  3,  57,  29,  18,  7,  62
2013-12-21,  28,  28,  82,  75,  20,  24,  72,  80,  51,  35,  30,  55,  41,  41,  35,  69,  63,  41,  27,  29,  37,  5,  45,  30,  32,  31,  26,  9,  45,  31,  69,  48,  42,  44,  6,  8,  55,  56,  59,  9,  48,  64,  17,  35,  58,  44,  33,  61,  42,  27,  19,  37,  59,  32,  18,  32,  11,  23,  40,  18,  5,  9,  61,  73,  34,  61,  58,  4,  45,  15,  48,  9,  32,  27,  25,  7,  53,  29,  18,  25,  8,  56,  33,  32,  9,  70
2013-12-28,  35,  42,  82,  87,  31,  26,  81,  83,  62,  49,  41,  67,  57,  78,  40,  74,  76,  45,  44,  44,  51,  7,  56,  41,  50,  59,  57,  18,  75,  48,  80,  60,  62,  59,  12,  11,  53,  48,  74,  9,  57,  97,  18,  40,  79,  63,  57,  88,  62,  44,  26,  40,  74,  45,  30,  38,  18,  27,  42,  29,  9,  10,  59,  81,  53,  94,  70,  6,  56,  19,  54,  12,  48,  26,  39,  7,  50,  44,  30,  39,  9,  47,  42,  48,  11,  60
2014-01-04,  45,  42,  80,  97,  37,  33,  87,  84,  81,  64,  49,  92,  52,  69,  54,  87,  81,  63,  42,  53,  64,  9,  71,  49,  60,  58,  59,  15,  100,  43,  81,  92,  74,  64,  14,  17,  75,  59,  79,  11,  68,  76,  23,  42,  81,  65,  61,  84,  69,  42,  35,  51,  79,  38,  33,  66,  19,  37,  41,  27,  10,  8,  47,  92,  65,  77,  84,  7,  71,  23,  61,  15,  57,  38,  58,  8,  64,  53,  33,  58,  8,  51,  54,  57,  14,  67
2014-01-11,  38,  34,  78,  100,  36,  27,  88,  74,  75,  66,  46,  71,  44,  48,  48,  85,  63,  52,  33,  55,  64,  10,  73,  46,  40,  43,  68,  29,  46,  34,  77,  91,  58,  69,  10,  17,  66,  76,  69,  13,  58,  54,  27,  56,  79,  69,  65,  73,  61,  33,  30,  56,  69,  41,  33,  55,  21,  36,  47,  27,  7,  11,  49,  96,  53,  61,  80,  9,  73,  30,  59,  19,  55,  23,  58,  10,  76,  55,  33,  58,  10,  69,  52,  55,  16,  78
